,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Eolien,Solaire,Hydraulique,Bioénergies,Ech. physiques
822,71560,99999,2016-05-02,56.0,24,38.3,24,1024.9,24,1015.5,24,12.4,24,3.2,24,8.0,,66.7,44.4,0.00G,,0,13.33,8235.21,53.9,3.31,14.96,11.85,132.79,8018.31
823,71560,99999,2016-05-03,54.9,24,37.9,24,1026.1,24,1016.7,24,12.1,24,6.8,24,9.9,,63.0,48.2,0.01G,,0,12.72,7951.85,305.94,4.21,15.35,11.17,142.17,7473.12
824,71560,99999,2016-05-04,56.7,24,36.1,24,1026.7,24,1017.3,24,12.4,24,4.2,24,7.0,,67.1,44.6,0.00G,,0,13.72,7810.54,231.15,5.65,17.46,12.33,144.73,7399.42
825,71560,99999,2016-05-05,60.5,24,34.8,24,1018.7,24,1009.4,24,12.4,24,6.2,24,11.1,,70.7,49.3,0.00G,,0,15.83,6564.0,-4.6,11.02,15.77,12.9,143.04,6386.04
826,71560,99999,2016-05-06,65.1,24,42.4,24,1010.8,24,1001.6,24,12.4,24,4.9,24,7.0,,79.0,50.2,0.00G,,0,18.39,6713.02,24.48,3.9,18.56,12.27,139.9,6513.79
827,71560,99999,2016-05-07,66.2,24,44.7,24,1008.0,24,998.9,24,12.2,24,5.6,24,9.9,,76.1,56.8,0.00G,,0,19.0,6098.19,-4.52,5.35,14.71,13.25,144.98,5924.54
828,71560,99999,2016-05-08,68.8,24,45.8,24,1007.0,24,998.0,24,12.4,24,6.2,24,12.0,,79.0,55.4,0.00G,,10000,20.44,5855.62,106.42,11.12,17.5,12.81,146.69,5561.15
829,71560,99999,2016-05-09,65.1,24,54.2,24,1007.9,24,998.8,24,11.4,24,7.4,24,9.9,,74.3,59.9,0.00G,,10000,18.39,6991.33,-3.42,8.44,7.56,12.33,142.48,6823.79
830,71560,99999,2016-05-10,60.9,24,57.8,24,1006.0,24,996.8,24,7.8,24,4.2,24,7.0,,66.4,58.3,0.17G,,10000,16.06,7233.69,51.92,2.69,4.79,11.81,148.92,7013.58
831,71560,99999,2016-05-11,59.8,24,56.8,24,1002.8,24,993.7,24,6.5,24,2.2,24,5.1,,64.9,56.5,0.20G,,10000,15.44,7290.48,-3.02,0.73,5.33,12.75,140.85,7133.85
832,71560,99999,2016-05-12,61.0,24,56.3,24,999.8,24,990.7,24,8.3,24,2.8,24,6.0,,67.3,56.5,0.26G,,10000,16.11,7304.62,52.25,2.73,5.5,11.81,150.25,7082.31
833,71560,99999,2016-05-13,62.5,24,55.1,24,1004.4,24,995.3,24,5.6,24,6.1,24,13.0,,74.5,54.3,0.58G,,10000,16.94,7115.25,-3.19,2.6,10.25,10.77,142.19,6952.44
834,71560,99999,2016-05-14,51.9,24,39.4,24,1016.8,24,1007.4,24,12.0,24,10.0,24,13.0,,69.4,47.7,0.01G,,0,11.06,6526.75,-3.15,8.38,8.54,7.88,140.67,6364.46
835,71560,99999,2016-05-15,52.5,24,37.3,24,1023.6,24,1014.1,24,12.4,24,4.2,24,8.0,,61.2,43.5,0.00G,,0,11.39,6373.42,-3.29,2.58,10.83,3.19,142.98,6217.17
836,71560,99999,2016-05-16,56.3,24,42.3,24,1021.9,24,1012.5,24,12.0,24,4.2,24,8.0,,63.5,48.6,0.00G,,0,13.5,6729.0,-2.92,2.46,9.52,3.29,142.42,6574.44
837,71560,99999,2016-05-17,57.6,24,43.4,24,1018.8,24,1009.5,24,11.7,24,3.5,24,7.0,,66.2,46.9,0.00G,,0,14.22,7443.46,-2.65,1.46,13.33,5.44,142.06,7284.0
838,71560,99999,2016-05-18,56.9,24,47.1,24,1009.6,24,1000.3,24,11.8,24,6.4,24,11.1,,62.4,50.2,0.00G,,10000,13.83,7379.85,-3.31,10.38,7.85,6.88,141.9,7216.1
839,71560,99999,2016-05-19,54.6,24,46.8,24,1013.9,24,1004.5,24,11.4,24,5.8,24,9.9,,63.3,48.6,0.29G,,10000,12.56,7703.67,-3.98,12.25,6.96,7.71,134.4,7546.25
840,71560,99999,2016-05-20,61.0,24,52.4,24,1018.8,24,1009.5,24,12.3,24,5.0,24,7.0,,71.4,52.3,0.04G,,0,16.11,7422.02,-3.27,4.35,7.67,8.5,129.0,7275.79
841,71560,99999,2016-05-21,66.6,24,54.9,24,1013.1,24,1003.9,24,12.4,24,5.7,24,11.1,,77.5,55.4,0.00G,,0,19.22,6447.46,-3.75,3.75,14.69,8.62,143.02,6281.21
842,71560,99999,2016-05-22,58.4,24,55.1,24,1008.8,24,999.6,24,8.4,24,4.6,24,9.9,,70.9,52.0,0.38G,,10000,14.67,6230.65,-4.48,6.08,3.46,8.02,134.0,6083.48
843,71560,99999,2016-05-23,54.7,24,48.4,24,1017.0,24,1007.6,24,10.3,24,6.7,24,9.9,,59.9,51.6,0.89G,,10000,12.61,7558.42,-3.9,9.12,5.52,6.92,112.96,7427.77
844,71560,99999,2016-05-24,54.2,24,44.9,24,1018.7,24,1009.3,24,11.9,24,5.4,24,8.9,,59.9,49.8,0.62G,,0,12.33,7743.5,11.04,2.33,8.29,5.12,118.69,7598.15
845,71560,99999,2016-05-25,58.1,24,46.0,24,1014.6,24,1005.3,24,11.9,24,4.8,24,7.0,,69.3,46.6,0.00G,,0,14.5,7491.06,-3.48,3.92,15.19,4.35,120.94,7350.12
846,71560,99999,2016-05-26,63.1,24,52.3,24,1013.9,24,1004.7,24,12.1,24,3.8,24,6.0,10.7,71.4,54.0,0.00G,,0,17.28,7293.04,77.6,2.48,10.83,5.35,114.62,7082.0
847,71560,99999,2016-05-27,67.5,24,55.1,24,1013.8,24,1004.7,24,9.7,24,2.9,24,6.0,,77.0,56.5,0.06G,,10000,19.72,7092.0,-2.88,0.17,13.88,6.02,119.12,6955.42
848,71560,99999,2016-05-28,64.7,24,57.3,24,1011.4,24,1002.3,24,11.0,24,3.7,24,8.9,,74.8,59.7,0.00G,,10000,18.17,6317.65,-2.56,2.71,8.58,8.38,110.0,6190.38
849,71560,99999,2016-05-29,61.1,24,57.0,24,1007.8,24,998.6,24,2.6,24,5.8,24,8.9,,67.3,58.6,0.67G,,10000,16.17,6084.92,-2.79,2.88,2.98,7.46,120.1,5954.19
850,71560,99999,2016-05-30,56.2,24,53.6,24,1009.2,24,999.9,24,5.1,24,10.0,24,13.0,,62.4,54.9,0.43G,,10000,13.44,7442.04,-1.65,15.73,1.67,4.08,116.19,7306.0
851,71560,99999,2016-05-31,56.0,24,54.2,24,1010.1,24,1000.8,24,4.5,24,7.0,24,8.9,,57.9,54.3,2.08G,,10000,13.33,7757.38,97.94,10.85,2.02,0.0,115.48,7531.1
852,71560,99999,2016-06-01,58.7,24,55.9,24,1016.4,24,1007.1,24,3.8,24,5.7,24,8.0,,63.1,56.5,0.33G,,10000,14.83,7552.85,-3.54,4.29,4.67,0.0,110.29,7437.1
853,71560,99999,2016-06-02,55.4,24,52.6,24,1014.3,24,1005.0,24,6.0,24,9.5,24,14.0,,59.7,53.1,0.26G,,10000,13.0,7663.56,24.38,9.33,2.38,0.0,103.81,7523.58
854,71560,99999,2016-06-03,54.4,24,50.5,24,1014.7,24,1005.4,24,8.7,24,5.7,24,8.0,,57.2,51.8,0.05G,,10000,12.44,7693.77,175.5,1.98,2.94,0.0,104.83,7408.44
855,71560,99999,2016-06-04,58.8,24,54.0,24,1015.7,24,1006.4,24,7.1,24,5.4,24,7.0,,63.1,55.0,0.00G,,10000,14.89,6792.96,-2.69,1.29,5.6,0.0,103.12,6685.58
856,71560,99999,2016-06-05,61.2,24,57.0,24,1018.5,24,1009.2,24,3.5,24,2.8,24,6.0,,67.8,57.2,0.06G,,10000,16.22,6322.31,-2.79,0.73,5.77,0.0,112.98,6205.56
857,71560,99999,2016-06-06,66.1,24,59.9,24,1019.6,24,1010.4,24,3.6,24,2.4,24,4.1,,77.0,58.6,0.02G,,100000,18.94,7193.46,-3.0,0.15,10.71,0.0,114.06,7071.17
858,71560,99999,2016-06-07,71.1,24,60.2,24,1021.0,24,1011.9,24,8.1,24,5.3,24,9.9,,80.8,62.4,0.00G,,0,21.72,7083.65,-3.21,2.21,15.79,0.0,108.02,6960.85
859,71560,99999,2016-06-08,67.4,24,57.1,24,1021.8,24,1012.6,24,7.8,24,6.8,24,9.9,,75.4,59.5,0.00G,,0,19.67,7002.94,-2.92,3.65,13.98,0.0,108.48,6879.6
860,71560,99999,2016-06-09,65.7,24,51.9,24,1019.5,24,1010.2,24,9.6,24,5.6,24,7.0,,77.4,54.3,0.00G,,0,18.72,6994.44,-1.67,2.73,16.67,0.0,116.75,6859.92
861,71560,99999,2016-06-10,68.2,24,52.0,24,1012.7,24,1003.6,24,12.2,24,3.7,24,6.0,,76.6,59.7,0.00G,,10000,20.11,6860.06,-2.94,2.75,12.85,0.0,123.35,6724.0
862,71560,99999,2016-06-11,65.8,24,55.1,24,1010.3,24,1001.2,24,12.4,24,3.3,24,6.0,,72.0,61.7,0.01G,,10000,18.78,6178.17,-2.48,1.67,8.38,0.0,129.77,6041.0
863,71560,99999,2016-06-12,63.2,24,57.3,24,1010.5,24,1001.4,24,9.2,24,4.8,24,8.0,,67.8,60.1,0.00G,,10000,17.33,5929.75,-2.62,6.17,7.54,0.0,128.33,5790.21
864,71560,99999,2016-06-13,60.7,24,52.1,24,1005.7,24,996.5,24,12.4,24,5.7,24,8.0,,65.3,55.4,0.01G,,0,15.94,6909.33,64.1,3.92,8.02,0.0,131.46,6701.83
865,71560,99999,2016-06-14,61.2,24,50.7,24,1001.8,24,992.6,24,12.3,24,7.3,24,11.1,,68.7,56.1,0.46G,,10000,16.22,6948.62,185.62,7.88,11.31,0.0,127.79,6615.88
866,71560,99999,2016-06-15,60.4,24,49.3,24,1000.3,24,991.2,24,11.9,24,5.3,24,8.0,,70.3,53.8,0.09G,,10000,15.78,7073.83,-3.79,3.77,13.17,0.0,138.56,6922.04
867,71560,99999,2016-06-16,59.8,24,52.7,24,1002.3,24,993.1,24,12.2,24,3.4,24,6.0,,69.6,56.1,0.08G,,10000,15.44,7095.42,-6.75,1.77,8.62,0.0,136.81,6954.85
868,71560,99999,2016-06-17,61.3,24,52.6,24,1008.9,24,999.7,24,12.1,24,5.1,24,11.1,,70.5,55.2,0.09G,,10000,16.28,6954.81,4.29,5.19,11.56,0.0,138.58,6795.06
869,71560,99999,2016-06-18,61.1,24,52.4,24,1019.4,24,1010.1,24,11.9,24,5.3,24,9.9,,67.8,56.7,0.12G,,10000,16.17,6233.75,-3.94,3.4,9.21,0.0,140.23,6084.67
870,71560,99999,2016-06-19,63.8,24,50.6,24,1025.3,24,1016.0,24,11.9,24,4.1,24,5.1,,72.3,57.4,0.14G,,0,17.67,5927.94,-4.04,1.83,10.17,0.0,137.23,5782.65
871,71560,99999,2016-06-20,61.4,24,56.5,24,1020.3,24,1011.0,24,10.5,24,6.4,24,9.9,,71.4,58.6,0.01G,,10000,16.33,7035.1,-4.06,9.35,4.0,0.0,133.92,6891.94
872,71560,99999,2016-06-21,66.7,24,60.3,24,1019.8,24,1010.6,24,11.9,24,4.6,24,7.0,,73.6,61.3,0.45G,,0,19.28,7171.77,9.81,4.17,6.25,0.0,130.73,7020.79
873,71560,99999,2016-06-22,74.1,24,64.2,24,1020.1,24,1011.1,24,12.2,24,4.2,24,7.0,,84.2,65.8,0.00G,,10000,23.39,7286.46,169.15,1.58,11.31,0.0,121.06,6983.38
874,71560,99999,2016-06-23,78.7,24,65.1,24,1016.0,24,1007.1,24,12.4,24,5.4,24,8.0,,90.5,69.1,0.01G,,0,25.94,7358.85,14.27,5.23,14.25,0.0,119.94,7204.85
875,71560,99999,2016-06-24,69.8,24,56.2,24,1019.0,24,1009.9,24,11.9,24,5.8,24,9.9,,86.9,63.9,0.00G,,0,21.0,7031.25,11.48,1.92,12.48,0.0,126.27,6878.83
876,71560,99999,2016-06-25,64.0,24,47.4,24,1018.6,24,1009.4,24,12.4,24,6.1,24,8.0,,74.1,58.6,0.04G,,10000,17.78,6137.92,-2.92,4.98,16.12,0.0,170.38,5948.94
877,71560,99999,2016-06-26,62.6,24,47.9,24,1020.5,24,1011.2,24,12.4,24,5.7,24,11.1,,71.8,54.9,0.00G,,0,17.0,5845.77,-2.48,3.19,14.75,0.0,181.56,5648.5
878,71560,99999,2016-06-27,64.6,24,54.8,24,1020.7,24,1011.5,24,11.9,24,5.4,24,9.9,,71.8,60.1,0.00G,,10000,18.11,6908.42,-2.31,3.31,8.29,0.0,188.56,6710.42
879,71560,99999,2016-06-28,66.0,24,52.2,24,1017.1,24,1008.0,24,12.4,24,5.6,24,11.1,,72.9,59.5,0.11G,,0,18.89,6955.48,-3.69,3.29,10.65,0.0,186.17,6758.56
880,71560,99999,2016-06-29,66.0,24,49.3,24,1014.3,24,1005.1,24,12.4,24,7.2,24,9.9,,74.8,57.0,0.00G,,0,18.89,6947.42,-2.0,7.38,15.38,0.0,184.4,6742.06
881,71560,99999,2016-06-30,66.8,24,55.9,24,1014.1,24,1005.0,24,12.4,24,7.0,24,9.9,,75.2,61.7,0.00G,,0,19.33,6993.35,95.71,9.29,8.75,0.92,184.46,6693.98
882,71560,99999,2016-07-01,66.1,24,55.3,24,1014.9,24,1005.7,24,12.4,24,7.5,24,12.0,,72.9,58.5,0.04G,,0,18.94,6843.77,-2.21,10.0,7.06,2.42,195.17,6631.42
883,71560,99999,2016-07-02,62.0,24,46.7,24,1018.5,24,1009.2,24,12.4,24,6.3,24,9.9,,70.9,57.6,0.15G,,0,16.67,6060.6,-2.46,6.92,14.23,3.0,193.85,5845.0
884,71560,99999,2016-07-03,60.9,24,50.0,24,1021.4,24,1012.1,24,9.4,24,4.8,24,7.0,,65.3,57.4,0.04G,,10000,16.06,5814.35,-4.54,3.71,7.67,3.46,198.35,5605.83
885,71560,99999,2016-07-04,64.5,24,54.2,24,1020.3,24,1011.1,24,11.7,23,4.1,24,7.0,,72.5,57.7,0.11G,,0,18.06,6833.06,-3.1,1.19,10.65,3.77,192.88,6627.69
886,71560,99999,2016-07-05,65.9,24,53.0,24,1019.9,24,1010.7,24,12.4,24,5.7,24,8.9,,72.0,61.2,0.00G,,0,18.83,6876.88,-4.48,3.94,10.77,4.0,185.98,6676.62
887,71560,99999,2016-07-06,65.8,24,47.3,24,1022.3,24,1013.1,24,12.2,24,4.0,24,7.0,,76.6,54.5,0.00G,,0,18.78,6876.08,-4.73,0.9,15.94,6.5,174.5,6682.83
888,71560,99999,2016-07-07,72.0,24,50.8,24,1020.0,24,1010.9,24,12.1,24,3.7,24,7.0,,83.8,58.3,0.00G,,0,22.22,6929.44,-9.23,0.62,17.1,8.0,161.44,6751.6
889,71560,99999,2016-07-08,73.1,24,53.8,24,1018.4,24,1009.4,24,12.2,24,6.1,24,8.9,,83.3,62.4,0.00G,,0,22.83,6865.83,-3.77,4.42,16.25,7.9,152.42,6688.79
890,71560,99999,2016-07-09,73.6,24,56.2,24,1020.3,24,1011.3,24,12.4,24,4.2,24,7.0,,84.4,62.8,0.00G,,0,23.11,6202.19,-3.54,1.56,18.75,8.0,161.96,6015.46
891,71560,99999,2016-07-10,77.1,24,55.0,24,1012.6,24,1003.7,24,12.2,23,6.9,24,13.0,,87.8,66.6,0.00G,,0,25.06,5867.06,-3.29,5.54,18.21,7.83,159.77,5678.77
892,71560,99999,2016-07-11,68.0,24,52.5,24,1013.6,24,1004.5,24,12.4,24,7.5,24,11.1,,81.5,64.0,0.00G,,0,20.0,6695.33,-2.81,5.23,9.98,7.73,158.12,6516.98
893,71560,99999,2016-07-12,63.3,24,50.6,24,1014.7,24,1005.5,24,11.2,24,5.3,24,9.9,,72.9,56.7,0.00G,,10000,17.39,6685.42,-3.15,5.94,11.29,7.73,172.02,6491.75
894,71560,99999,2016-07-13,60.8,24,45.9,24,1018.6,24,1009.3,24,12.4,24,6.1,24,9.9,,67.8,55.0,0.27G,,0,16.0,6533.35,-3.04,6.35,10.98,7.25,162.04,6349.38
895,71560,99999,2016-07-14,61.5,24,45.5,24,1023.7,24,1014.4,24,12.3,24,6.4,24,9.9,,70.0,53.8,0.00G,,0,16.39,5731.08,-1.96,5.02,13.02,7.0,162.96,5544.67
896,71560,99999,2016-07-15,65.5,24,45.4,24,1027.7,24,1018.4,24,12.4,24,4.2,24,8.0,,74.5,55.2,0.00G,,0,18.61,6116.54,-1.98,1.31,15.67,6.98,161.77,5932.6
897,71560,99999,2016-07-16,70.2,24,53.7,24,1026.2,24,1017.1,24,12.4,24,3.6,24,7.0,,81.3,61.0,0.00G,,0,21.22,5751.0,-2.27,1.5,13.08,7.04,157.75,5573.79
898,71560,99999,2016-07-17,74.5,24,56.1,24,1023.0,24,1013.9,24,12.4,24,4.3,24,8.0,,85.5,63.1,0.00G,,0,23.61,5552.85,-2.17,1.54,17.23,9.04,158.15,5368.83
899,71560,99999,2016-07-18,78.2,24,57.7,24,1021.0,24,1012.0,24,12.4,24,3.8,24,5.1,,90.1,65.1,0.00G,,0,25.67,6776.88,267.17,4.54,16.58,8.52,169.46,6310.79
900,71560,99999,2016-07-19,84.1,24,58.8,24,1016.7,24,1007.9,24,12.4,24,5.0,24,8.0,,96.1,68.7,0.00G,,0,28.94,7099.9,11.85,4.77,16.96,8.52,158.12,6899.71
901,71560,99999,2016-07-20,79.5,24,59.7,24,1012.8,24,1003.9,24,12.4,24,5.4,24,8.9,,94.1,71.2,0.00G,,0,26.39,7179.88,90.94,5.31,9.65,9.0,152.65,6912.25
902,71560,99999,2016-07-21,71.8,24,56.5,24,1016.4,24,1007.3,24,12.1,24,5.3,24,9.9,,82.8,64.8,0.00G,,0,22.11,6932.98,-1.83,1.79,11.25,8.94,157.54,6755.15
903,71560,99999,2016-07-22,72.4,24,53.4,24,1016.8,24,1007.7,24,12.4,24,6.5,24,9.9,,82.4,64.4,0.00G,,0,22.44,6674.81,32.92,2.79,11.81,9.0,177.67,6440.75
904,71560,99999,2016-07-23,71.9,24,53.7,24,1020.0,24,1010.9,24,12.1,24,7.4,24,9.9,,83.1,62.2,0.00G,,0,22.17,6000.38,-2.52,5.5,15.77,9.0,175.52,5797.27
905,71560,99999,2016-07-24,73.1,24,53.4,24,1020.8,24,1011.7,24,12.4,24,4.2,24,8.0,,82.6,62.2,0.00G,,0,22.83,5648.94,21.85,2.31,16.31,9.0,169.62,5429.96
906,71560,99999,2016-07-25,73.6,24,58.4,24,1020.4,24,1011.3,24,12.4,24,4.7,24,9.9,,81.0,67.1,0.00G,,10000,23.11,6703.25,35.21,1.52,8.75,8.71,163.38,6485.88
907,71560,99999,2016-07-26,67.5,24,51.0,24,1022.1,24,1012.9,24,12.4,24,6.2,24,8.0,,76.1,60.4,0.00G,,0,19.72,6591.38,71.44,3.02,13.54,8.65,161.9,6332.71
908,71560,99999,2016-07-27,68.8,24,52.3,24,1019.6,24,1010.4,24,12.4,24,4.8,24,8.0,,78.3,60.4,0.00G,,0,20.44,6484.98,57.35,2.5,10.81,8.4,166.81,6239.17
909,71560,99999,2016-07-28,70.3,24,55.9,24,1016.9,24,1007.9,24,12.0,24,6.0,24,9.9,,77.2,64.6,0.01G,,0,21.28,6540.06,-2.75,4.46,10.29,8.65,173.9,6345.5
910,71560,99999,2016-07-29,71.5,24,56.7,24,1014.4,24,1005.4,24,12.1,24,6.6,24,11.1,,80.4,65.3,0.01G,,10000,21.94,6415.88,-3.0,5.83,9.83,8.9,174.42,6220.12
911,71560,99999,2016-07-30,68.6,24,52.1,24,1014.6,24,1005.4,24,12.4,24,4.3,24,6.0,,76.6,64.4,0.03G,,0,20.33,5648.98,-3.21,2.02,10.44,8.71,193.56,5437.69
912,71560,99999,2016-07-31,68.8,24,51.5,24,1016.9,24,1007.7,24,12.4,24,4.9,24,8.9,,77.9,63.1,0.00G,,0,20.44,5275.81,-2.75,2.19,12.42,8.96,166.31,5088.9
913,71560,99999,2016-08-01,67.5,24,47.1,24,1020.2,24,1011.0,24,12.2,24,4.7,24,8.0,,75.9,59.4,0.00G,,10000,19.72,6068.92,-2.94,2.65,13.25,8.85,140.06,5907.35
914,71560,99999,2016-08-02,66.5,24,57.1,24,1017.1,24,1008.0,24,10.7,24,5.9,24,8.0,,72.9,61.5,0.06G,,10000,19.17,6167.29,-2.94,10.38,4.81,8.81,141.23,6005.19
915,71560,99999,2016-08-03,70.5,24,57.9,24,1014.1,24,1005.1,24,12.0,24,7.4,24,12.0,,78.3,63.7,0.15G,,10000,21.39,6152.81,-3.08,10.27,8.35,8.83,143.23,5985.33
916,71560,99999,2016-08-04,65.7,24,53.1,24,1014.2,24,1005.1,24,12.1,24,5.4,24,8.0,,72.3,61.3,0.00G,,10000,18.72,6095.96,-3.0,2.44,7.42,8.62,145.4,5935.17
917,71560,99999,2016-08-05,65.8,24,50.3,24,1021.8,24,1012.6,24,12.3,24,5.3,24,8.0,,74.1,57.7,0.09G,,0,18.78,5953.38,-3.52,3.27,12.25,8.85,147.75,5784.9
918,71560,99999,2016-08-06,67.7,24,50.2,24,1028.2,24,1019.0,24,12.4,24,4.1,24,7.0,,77.4,57.4,0.00G,,0,19.83,5404.12,21.46,1.98,14.21,8.42,152.42,5205.67
919,71560,99999,2016-08-07,73.7,24,54.2,24,1027.2,24,1018.1,24,12.4,24,4.1,24,9.9,,86.5,60.8,0.00G,,0,23.17,5160.79,55.73,1.21,16.81,8.35,156.31,4922.48
920,71560,99999,2016-08-08,66.8,24,51.4,24,1023.7,24,1014.5,24,12.2,24,6.3,24,8.9,,84.2,62.1,0.00G,,0,19.33,5806.83,-2.65,2.9,8.27,8.02,159.48,5630.67
921,71560,99999,2016-08-09,64.4,24,44.7,24,1024.0,24,1014.7,24,12.4,24,7.4,24,11.1,,73.9,57.6,0.00G,,0,18.0,5777.23,-2.21,5.12,13.88,8.0,151.1,5601.4
922,71560,99999,2016-08-10,59.9,24,44.7,24,1024.6,24,1015.2,24,12.4,24,6.2,24,11.1,,68.5,53.6,0.00G,,0,15.5,5756.54,-2.83,6.69,8.94,7.94,155.1,5580.54
923,71560,99999,2016-08-11,63.6,24,46.3,24,1025.2,24,1015.9,24,12.4,24,5.4,24,8.9,,73.8,53.1,0.00G,,0,17.56,5786.56,-3.21,3.85,10.52,8.1,142.67,5624.42
924,71560,99999,2016-08-12,69.0,24,53.5,24,1025.6,24,1016.4,24,11.6,24,3.9,24,6.0,,82.0,58.5,0.00G,,0,20.56,5844.33,-3.23,1.52,13.25,8.0,139.21,5685.35
925,71560,99999,2016-08-13,72.6,24,50.2,24,1023.8,24,1014.7,24,12.4,24,4.4,24,8.0,,84.7,61.2,0.00G,,0,22.56,5275.08,-2.46,1.96,16.04,7.44,138.52,5113.33
926,71560,99999,2016-08-14,71.2,24,53.1,24,1023.0,24,1013.8,24,12.4,24,5.3,24,8.9,,82.0,60.6,0.00G,,0,21.78,4963.06,-2.73,6.17,15.73,6.94,138.17,4799.04
927,71560,99999,2016-08-15,71.5,24,53.6,24,1020.6,24,1011.5,24,12.3,24,6.8,24,9.9,,83.8,59.4,0.00G,,0,21.94,5240.69,-3.21,6.85,15.29,4.52,140.25,5076.75
928,71560,99999,2016-08-16,73.4,24,54.0,24,1015.2,24,1006.1,24,12.3,24,5.3,24,8.0,,87.1,60.6,0.00G,,0,23.0,5956.85,-3.1,4.42,14.1,4.04,139.96,5797.29
929,71560,99999,2016-08-17,75.2,24,50.5,24,1010.9,24,1001.9,24,12.2,24,4.5,24,6.0,,86.9,63.1,0.00G,,0,24.0,6081.96,-3.02,2.83,13.85,4.0,140.83,5923.5
930,71560,99999,2016-08-18,69.1,24,60.5,24,1009.8,24,1000.8,24,9.3,24,4.0,24,7.0,,83.3,64.9,0.23G,,10000,20.61,6063.06,-2.48,4.75,7.02,4.46,134.17,5914.9
931,71560,99999,2016-08-19,67.1,24,57.1,24,1010.2,24,1001.1,24,9.9,24,5.1,24,9.9,,75.6,62.6,0.14G,,10000,19.5,5941.88,-3.06,3.56,7.44,5.08,118.9,5809.75
932,71560,99999,2016-08-20,66.6,24,51.7,24,1014.1,24,1005.0,24,12.4,24,7.7,24,12.0,,77.0,59.2,0.02G,,0,19.22,5269.94,-3.56,11.44,15.35,5.46,116.85,5124.48
933,71560,99999,2016-08-21,63.9,24,49.1,24,1022.0,24,1012.7,24,12.2,24,6.7,24,9.9,,72.0,57.9,0.01G,,10000,17.72,5010.15,27.98,11.42,10.06,5.42,116.19,4838.98
934,71560,99999,2016-08-22,72.0,24,51.4,24,1026.5,24,1017.3,24,12.4,24,4.1,24,7.0,,83.7,61.5,0.00G,,0,22.22,6119.73,-3.23,0.71,15.71,5.02,118.75,5982.5
935,71560,99999,2016-08-23,77.6,24,55.8,24,1023.1,24,1014.1,24,12.3,24,5.0,24,8.0,,91.0,63.7,0.00G,,0,25.33,6445.6,-3.56,6.48,15.5,5.29,110.96,6310.88
936,71560,99999,2016-08-24,82.3,24,57.5,24,1017.9,24,1009.0,24,12.4,24,3.9,24,6.0,,97.9,66.7,0.00G,,0,27.94,6730.81,-2.15,3.94,15.15,5.48,108.69,6599.52
937,71560,99999,2016-08-25,83.6,24,58.8,24,1014.1,24,1005.3,24,12.3,24,3.3,24,6.0,,97.7,69.1,0.00G,,0,28.67,6914.46,22.17,1.0,14.02,5.88,115.75,6755.79
938,71560,99999,2016-08-26,85.0,13,60.9,13,1015.5,13,1006.7,13,12.0,13,4.5,13,8.0,,93.2,73.8,0.00E,,0,29.44,6913.94,-3.17,0.73,13.52,5.83,115.04,6781.98
939,71560,99999,2016-08-27,81.7,24,61.8,24,1014.9,24,1006.0,24,10.1,24,4.6,24,8.9,,94.3,70.2,0.00G,,0,27.61,6268.5,49.15,2.4,13.52,5.92,116.83,6080.9
940,71560,99999,2016-08-28,74.7,24,54.1,24,1016.2,24,1007.2,24,12.4,24,7.2,24,11.1,,88.9,66.9,0.00G,,0,23.72,5749.48,57.27,9.31,14.73,5.25,120.96,5541.77
941,71560,99999,2016-08-29,68.1,24,54.9,24,1021.4,24,1012.2,24,11.8,24,5.7,24,8.9,,77.2,64.9,0.00G,,10000,20.06,6660.96,177.21,4.19,6.48,5.31,108.73,6359.15
942,71560,99999,2016-08-30,69.7,24,53.1,24,1023.5,24,1014.3,24,12.1,24,4.7,24,8.0,,80.6,59.9,0.00G,,0,20.94,6851.92,-3.15,4.75,13.4,5.33,108.02,6723.6
943,71560,99999,2016-08-31,72.6,24,51.3,24,1021.0,24,1011.9,24,12.3,24,4.5,24,8.9,,82.9,61.9,0.00G,,0,22.56,6961.75,-3.33,2.38,12.1,5.71,108.0,6836.92
944,71560,99999,2016-09-01,70.0,24,51.9,24,1023.7,24,1014.5,24,12.3,24,4.1,24,6.0,,80.1,61.9,0.00G,,0,21.11,6879.06,1.9,2.17,13.98,5.69,115.58,6739.77
945,71560,99999,2016-09-02,72.0,24,53.1,24,1020.6,24,1011.5,24,12.4,24,4.1,24,8.9,,83.3,61.0,0.00G,,0,22.22,6855.92,-4.06,1.81,11.77,5.75,117.31,6723.15
946,71560,99999,2016-09-03,72.3,24,53.4,24,1018.4,24,1009.3,24,12.4,24,4.5,24,7.0,,82.9,63.0,0.00G,,0,22.39,6183.48,-2.96,2.42,14.46,5.46,116.56,6047.35
947,71560,99999,2016-09-04,69.1,24,56.6,24,1016.7,24,1007.6,24,12.0,24,5.2,24,9.9,,78.1,64.9,0.04G,,10000,20.61,5888.1,-2.92,4.98,4.23,5.73,117.92,5758.19
