,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques
403,75630,99999,2015-02-17,45.3,24,37.2,24,1026.7,24,1020.7,24,12.1,24,12.7,24,22.9,,53.2,42.4,0.00G,,10000,7.39,6032.58,1232.81,17.23,83.52,1267.71,-6.38,63.02,3374.56
404,75630,99999,2015-02-18,42.8,24,34.1,24,1033.4,24,1027.4,24,9.1,24,10.7,24,17.1,,52.3,32.2,0.12G,,0,6.0,6011.33,1288.31,13.52,132.52,1476.0,-1.29,63.54,3038.9
405,75630,99999,2015-02-19,40.2,24,33.4,24,1032.2,24,1026.1,24,5.5,24,1.8,24,4.1,,59.2,25.7,0.00G,,0,4.56,6042.92,1203.81,0.9,149.65,1436.46,-1.52,64.5,3189.27
406,75630,99999,2015-02-20,44.4,24,34.6,24,1022.9,24,1016.9,24,15.5,24,5.4,24,11.1,,57.0,29.8,0.00G,,0,6.89,6159.04,754.77,7.38,127.08,1265.19,-2.19,68.67,3938.02
407,75630,99999,2015-02-21,45.5,24,42.4,24,1004.7,24,998.9,24,18.0,24,8.7,24,15.0,,50.2,38.5,0.23G,,10000,7.5,5925.92,750.17,19.17,19.31,1197.19,-1.75,67.54,3874.17
408,75630,99999,2015-02-22,42.7,24,30.8,24,1004.5,24,998.7,24,24.6,24,25.2,24,33.0,,47.7,38.3,0.68G,,0,5.94,5772.69,360.27,37.19,148.29,1215.73,-1.81,69.81,3943.42
409,75630,99999,2015-02-23,43.8,24,32.2,24,1007.6,24,1001.8,24,26.3,24,4.1,24,15.0,,57.0,34.3,0.00G,,0,6.56,6216.67,1023.98,8.25,83.12,1323.23,-1.46,70.73,3708.92
410,75630,99999,2015-02-24,46.6,24,32.8,24,1009.9,24,1004.0,24,31.6,24,15.5,24,27.0,,52.9,40.1,0.00G,,0,8.11,6052.62,1234.08,29.75,151.92,1314.71,-0.77,72.46,3250.5
411,75630,99999,2015-02-25,47.7,24,31.0,24,1014.4,24,1008.5,24,24.6,24,25.8,24,35.9,,54.3,42.4,0.00G,,0,8.72,5947.98,1313.79,39.92,160.25,1388.79,-0.4,72.1,2973.48
412,75630,99999,2015-02-26,48.5,24,31.3,24,1016.6,24,1010.7,24,34.7,24,13.0,24,22.0,,54.1,43.0,0.00G,,0,9.17,6019.38,1342.1,23.29,146.08,1601.92,-0.83,71.54,2835.33
413,75630,99999,2015-02-27,45.1,24,36.5,24,1014.8,24,1008.9,24,21.6,24,13.2,24,26.0,,53.8,41.4,0.09G,,10000,7.28,6031.35,1219.19,18.73,69.83,1646.71,-1.5,73.38,3005.31
414,75630,99999,2015-02-28,43.3,24,30.1,24,1018.6,24,1012.6,24,26.2,24,13.9,24,24.1,,54.0,32.9,0.22G,,0,6.28,5741.29,1287.6,25.65,122.38,1421.92,-1.9,77.5,2808.29
415,75630,99999,2015-03-01,44.4,24,41.2,24,1019.3,24,1013.4,24,13.5,24,1.1,24,2.9,,54.0,31.3,0.04G,,10000,6.89,5567.1,324.4,0.02,69.94,1109.96,-1.81,78.27,3986.56
416,75630,99999,2015-03-02,52.5,24,47.0,24,1018.4,24,1012.6,24,13.1,24,3.6,24,9.9,,62.6,45.3,0.07G,,100000,11.39,5379.19,871.56,13.17,81.75,1532.12,-1.94,76.42,2806.33
417,75630,99999,2015-03-03,52.8,23,39.1,23,1023.9,23,1018.0,23,35.1,23,6.8,23,14.0,,63.1,41.9,0.00G,,0,11.56,5202.98,1187.38,5.69,152.48,1501.38,-1.06,77.25,2279.79
418,75630,99999,2015-03-04,47.7,24,36.3,24,1023.3,24,1017.4,24,24.1,24,18.4,24,33.0,,55.4,43.7,0.00G,,10000,8.72,5433.88,1123.96,25.94,76.9,1470.38,-1.38,74.12,2664.08
419,75630,99999,2015-03-05,46.0,24,28.1,24,1023.3,24,1017.4,24,24.3,24,32.7,24,42.0,,52.7,41.2,0.00G,,0,7.78,5645.1,1281.48,34.06,170.29,1535.08,-1.1,72.1,2553.31
420,75630,99999,2015-03-06,47.8,24,27.4,24,1029.8,24,1023.8,24,32.0,24,13.5,24,21.0,,57.7,38.8,0.00G,,0,8.78,5615.12,1273.77,18.71,172.08,1673.19,-1.06,76.35,2402.0
421,75630,99999,2015-03-07,47.7,24,32.3,24,1028.4,24,1022.4,24,22.6,24,4.2,24,9.9,,63.1,30.0,0.00G,,0,8.72,5380.6,880.38,4.98,144.35,1255.67,-1.92,79.54,3017.92
422,75630,99999,2015-03-08,46.0,24,36.7,24,1025.2,24,1019.3,24,14.9,24,2.7,24,7.0,,63.0,30.6,0.00G,,0,7.78,5116.71,303.75,0.15,163.1,1164.4,-1.73,78.75,3408.38
423,75630,99999,2015-03-09,47.8,24,39.2,24,1024.6,24,1018.7,24,8.9,24,2.3,24,5.1,,64.6,36.0,0.00G,,0,8.78,5390.81,1017.71,0.25,153.6,1261.52,-0.85,77.52,2881.21
424,75630,99999,2015-03-10,51.8,24,40.4,24,1024.3,24,1018.4,24,5.5,24,6.5,24,15.9,,67.3,34.9,0.00G,,100000,11.0,5452.1,1151.67,5.71,149.23,1271.44,-0.96,74.17,2801.0
425,75630,99999,2015-03-11,58.3,24,42.3,24,1021.0,24,1015.2,24,9.9,24,16.2,24,24.1,,67.3,52.0,0.00G,,0,14.61,5288.77,1131.79,27.25,134.46,1249.42,-0.25,75.96,2670.17
426,75630,99999,2015-03-12,54.0,24,38.2,24,1021.0,24,1015.2,24,9.5,24,8.7,24,21.0,,65.7,40.3,0.00G,,0,12.22,5190.94,1215.67,12.27,144.42,1234.5,-1.33,69.5,2515.94
427,75630,99999,2015-03-13,50.7,24,40.5,24,1019.1,24,1013.3,24,10.2,24,5.1,24,11.1,,62.1,37.2,0.00G,,0,10.39,5288.65,1134.77,5.83,124.1,1164.98,-1.71,76.12,2784.85
428,75630,99999,2015-03-14,50.2,24,40.8,24,1018.7,24,1012.9,24,29.5,24,6.1,24,9.9,,58.1,44.2,0.00G,,10000,10.11,5125.62,330.06,7.15,57.23,1045.25,-1.71,68.21,3619.77
429,75630,99999,2015-03-15,45.4,24,43.8,24,1017.4,24,1011.5,24,2.7,24,5.2,24,9.9,,50.0,43.9,0.77G,,10000,7.44,5332.33,367.33,8.04,26.96,990.81,-2.15,43.92,3897.6
430,75630,99999,2015-03-16,50.4,24,44.3,24,1020.6,24,1014.8,24,25.5,24,4.1,24,8.0,,60.4,45.1,0.35G,,10000,10.22,5635.77,1063.69,9.12,85.15,1135.67,-1.71,47.83,3296.19
431,75630,99999,2015-03-17,50.7,24,48.3,24,1022.5,24,1016.6,24,8.1,24,1.4,24,4.1,,55.9,47.1,0.18G,,10000,10.39,5617.83,1288.31,0.04,55.29,1004.27,-0.5,51.62,3218.94
432,75630,99999,2015-03-18,52.8,24,44.9,24,1023.4,24,1017.5,24,10.7,24,2.2,24,7.0,,67.1,38.7,0.03G,,100000,11.56,5227.65,1232.54,0.42,156.81,1028.75,-0.33,56.04,2753.38
433,75630,99999,2015-03-19,52.5,24,44.5,24,1021.4,24,1015.5,24,6.7,24,2.8,24,6.0,,67.5,40.6,0.01G,,0,11.39,5115.02,1149.9,0.29,159.12,988.15,-1.12,56.85,2761.9
434,75630,99999,2015-03-20,52.4,24,46.8,24,1019.7,24,1013.8,24,3.3,24,3.0,24,8.0,,64.0,42.4,0.00G,,0,11.33,5113.38,319.23,1.08,89.52,957.06,-0.79,66.56,3680.9
435,75630,99999,2015-03-21,51.4,24,45.9,24,1016.4,24,1010.6,24,7.4,24,3.6,24,12.0,,60.1,44.1,0.01G,,10000,10.78,5010.79,314.77,5.44,38.23,833.81,-1.85,72.12,3748.33
436,75630,99999,2015-03-22,46.5,24,42.4,24,1013.6,24,1007.7,24,8.5,24,7.9,24,14.0,,50.5,44.6,0.09G,,10000,8.06,5049.71,348.56,8.38,43.35,744.44,-2.04,73.0,3834.19
437,75630,99999,2015-03-23,51.6,24,43.9,24,1014.4,24,1008.6,24,13.4,24,2.0,24,8.0,,65.8,39.6,0.04G,,0,10.89,5169.65,1169.58,1.62,141.48,900.19,-1.42,70.67,2887.42
438,75630,99999,2015-03-24,52.4,24,48.0,24,1008.5,24,1002.7,24,7.7,24,2.5,24,12.0,,65.8,41.9,0.00G,,10000,11.33,5126.65,1242.67,2.4,95.9,915.6,-1.15,74.0,2797.35
439,75630,99999,2015-03-25,47.0,24,41.8,24,1002.7,24,996.9,24,19.1,24,20.0,24,32.1,,54.3,42.4,0.53G,,10000,8.33,5354.58,1272.04,31.04,67.31,977.81,-1.29,76.46,2931.15
440,75630,99999,2015-03-26,50.2,24,34.8,24,1008.8,24,1003.0,24,17.8,24,21.8,24,27.0,,57.4,44.4,0.18G,,0,10.11,5290.98,864.9,37.75,186.79,922.88,-0.81,71.54,3208.04
441,75630,99999,2015-03-27,53.9,24,34.6,24,1017.5,24,1011.7,24,23.1,24,19.4,24,28.0,,61.0,45.9,0.00G,,0,12.17,5141.19,701.42,37.38,197.06,821.92,-0.81,74.96,3309.33
442,75630,99999,2015-03-28,55.8,24,40.1,24,1020.3,24,1014.5,24,28.7,24,16.1,24,26.0,,67.3,47.7,0.00G,,0,13.22,4745.56,317.75,30.58,159.69,701.04,-1.92,77.88,3460.9
443,75630,99999,2015-03-29,59.5,24,45.7,24,1018.1,24,1012.4,24,34.5,24,9.5,24,14.0,,69.4,48.7,0.00G,,0,15.28,4371.54,281.54,23.77,152.38,539.08,-2.0,68.4,3308.56
444,75630,99999,2015-03-30,63.4,24,47.0,24,1015.7,24,1010.1,24,34.3,24,11.1,24,17.1,,70.9,56.8,0.00G,,0,17.44,4503.56,513.79,30.75,149.48,890.31,-1.17,75.25,2845.17
445,75630,99999,2015-03-31,62.4,24,44.2,24,1019.4,24,1013.7,24,31.3,24,13.5,24,25.1,,71.6,49.3,0.00G,,0,16.89,4433.92,371.65,29.25,191.67,1036.27,-0.75,74.44,2731.71
446,75630,99999,2015-04-01,53.8,24,33.0,24,1024.3,24,1018.4,24,26.6,24,20.0,24,27.0,,66.4,49.5,0.00G,,0,12.11,4496.0,479.96,40.0,204.27,1015.62,-0.96,79.65,2677.5
447,75630,99999,2015-04-02,54.7,24,37.1,24,1022.2,24,1016.4,24,27.2,24,17.4,24,22.0,,64.8,46.6,0.00G,,0,12.61,4631.98,594.1,35.4,200.75,1042.21,-0.83,77.46,2682.92
448,75630,99999,2015-04-03,56.3,24,44.0,24,1016.6,24,1010.8,24,33.3,24,12.6,24,22.0,,65.3,46.6,0.00G,,0,13.5,4617.08,213.21,21.48,148.46,1015.33,-1.48,74.56,3145.88
449,75630,99999,2015-04-04,55.2,24,42.4,24,1011.6,24,1005.8,24,30.1,24,13.4,24,21.0,,66.6,41.7,0.00G,,0,12.89,4394.21,179.23,16.23,181.75,967.38,-2.02,69.92,2981.83
450,75630,99999,2015-04-05,49.7,24,32.4,24,1011.4,24,1005.5,24,22.3,24,22.6,24,27.0,,57.0,44.2,0.00G,,0,9.83,4433.56,187.25,40.88,170.81,952.73,-1.9,67.27,3016.6
451,75630,99999,2015-04-06,51.1,24,27.8,24,1020.9,24,1015.0,24,33.8,24,14.5,24,22.9,,60.3,41.0,0.00G,,0,10.61,4530.9,187.98,20.42,175.29,882.08,-2.1,65.5,3201.96
452,75630,99999,2015-04-07,51.3,24,33.3,24,1029.1,24,1023.2,24,33.4,24,6.4,24,9.9,,63.5,37.8,0.00G,,0,10.72,4877.19,505.65,6.81,173.75,904.62,-1.02,58.4,3229.04
453,75630,99999,2015-04-29,55.3,24,40.8,24,1017.2,24,1011.4,24,34.8,24,5.7,24,15.0,,66.9,45.0,0.00G,,0,12.94,4340.81,420.83,11.48,180.19,1110.38,0.0,49.9,2567.85
454,75630,99999,2015-04-30,56.5,24,45.2,24,1018.5,24,1012.7,24,26.0,24,4.9,24,11.1,,70.7,40.1,0.01G,,0,13.61,4293.81,167.77,2.5,199.79,1097.81,0.0,63.04,2762.94
455,75630,99999,2015-05-01,59.5,24,54.9,24,1013.2,24,1007.4,24,16.8,24,4.2,24,8.0,,65.1,53.8,0.00G,,10000,15.28,3973.83,163.71,4.67,75.35,1047.5,0.0,61.42,2620.92
456,75630,99999,2015-05-02,63.5,24,56.0,24,1012.5,24,1006.9,24,20.9,24,4.1,24,11.1,,75.4,49.8,0.08G,,100000,17.5,3903.29,161.9,5.75,193.5,1204.88,0.0,58.58,2278.85
457,75630,99999,2015-05-03,65.3,21,58.5,21,1011.3,21,1005.7,21,21.9,21,3.6,21,11.1,,78.1,58.5,0.00G,,0,18.5,3676.25,158.67,14.65,141.15,1101.33,0.0,60.25,2200.19
458,75630,99999,2015-05-04,66.2,24,59.6,24,1010.7,24,1005.1,24,15.2,24,2.9,24,8.0,,77.0,57.6,0.01G,,0,19.0,3955.67,153.38,5.56,111.44,1081.56,0.0,59.67,2544.02
459,75630,99999,2015-05-05,65.7,24,58.5,24,1010.3,24,1004.7,24,21.5,24,3.9,24,11.1,,74.5,58.3,0.00G,,0,18.72,3966.96,155.6,0.9,123.98,1105.48,0.0,58.67,2522.4
460,75630,99999,2015-05-06,67.0,24,51.8,24,1015.0,24,1009.4,24,22.6,24,7.3,24,12.0,,78.6,51.6,0.00G,,0,19.44,3959.75,163.77,6.69,201.69,1178.06,0.0,61.79,2347.81
461,75630,99999,2015-05-07,64.1,24,45.3,24,1017.8,24,1012.1,24,29.7,24,8.1,24,12.0,,75.9,53.6,0.00G,,0,17.83,3966.27,190.5,11.62,213.35,1226.08,0.0,59.15,2265.46
462,75630,99999,2015-05-08,61.7,24,51.1,24,1016.9,24,1011.2,24,30.9,24,3.7,24,8.0,,74.3,48.7,0.00G,,0,16.5,3773.9,200.33,6.54,151.33,1251.48,0.0,72.19,2092.12
463,75630,99999,2015-05-09,66.5,24,51.6,24,1021.2,24,1015.5,24,27.8,24,11.9,24,21.0,,78.4,50.7,0.00G,,0,19.17,3767.73,198.35,18.44,200.44,1228.77,0.0,72.83,2048.94
464,75630,99999,2015-05-10,69.8,24,49.8,24,1023.1,24,1017.4,24,27.6,24,7.7,24,18.1,,83.7,56.1,0.00G,,0,21.0,3617.12,156.65,12.79,207.19,1283.42,0.0,73.08,1883.96
465,75630,99999,2015-05-11,66.0,24,53.3,24,1023.7,24,1018.0,24,29.6,24,3.6,24,8.9,,84.2,48.6,0.00G,,0,18.89,3981.44,181.85,0.65,207.75,1298.96,0.0,72.54,2219.54
466,75630,99999,2015-05-12,64.7,24,53.8,24,1024.0,24,1018.3,24,10.6,24,3.9,24,9.9,,79.0,52.5,0.02F,,100000,18.17,4043.83,157.06,0.46,210.1,1275.94,0.0,72.79,2327.5
467,75630,99999,2015-05-13,64.4,24,56.1,24,1020.9,24,1015.2,24,14.3,24,3.6,24,9.9,,78.3,50.2,0.01G,,0,18.0,4113.65,158.08,1.33,175.83,1368.88,0.0,74.6,2334.92
468,75630,99999,2015-05-14,70.2,24,57.8,24,1011.6,24,1006.1,24,19.7,24,5.7,24,20.0,,86.9,58.1,0.00G,,0,21.22,3910.81,166.35,7.02,162.79,1232.25,0.0,67.62,2274.79
469,75630,99999,2015-05-15,57.8,23,44.1,23,1012.2,23,1006.5,23,26.0,23,18.8,23,28.0,,66.2,53.6,0.00E,,10000,14.33,3974.1,167.96,30.02,170.25,1230.46,0.0,61.31,2314.04
470,75630,99999,2015-05-16,63.7,24,49.3,24,1018.3,24,1012.6,24,19.3,24,24.0,24,32.1,,71.2,53.6,0.00G,,0,17.61,3828.44,184.88,40.94,221.94,1263.96,0.0,76.06,2040.65
471,75630,99999,2015-05-17,68.0,24,50.0,24,1018.9,24,1013.3,24,21.8,24,17.7,24,24.1,,77.2,60.3,0.00G,,0,20.0,3677.33,177.31,31.88,218.81,1197.23,0.0,72.96,1979.21
472,75630,99999,2015-05-18,66.1,24,49.6,24,1013.0,24,1007.3,24,33.1,24,4.6,24,11.1,,81.1,50.0,0.00G,,0,18.94,3810.81,132.25,7.88,214.92,1243.88,0.0,69.0,2142.94
473,75630,99999,2015-05-19,62.7,24,50.8,24,1010.6,24,1005.0,24,30.7,24,7.9,24,14.0,,73.2,50.4,0.00G,,0,17.06,3846.81,135.38,9.17,121.08,1230.21,0.0,60.42,2290.46
474,75630,99999,2015-05-20,59.6,24,36.9,24,1014.9,24,1009.1,24,22.4,24,16.0,24,21.0,,67.6,52.2,0.00G,,0,15.33,3834.81,154.27,27.19,233.71,1228.9,0.0,70.33,2120.5
475,75630,99999,2015-05-21,58.5,24,36.0,24,1018.5,24,1012.7,24,25.2,24,20.4,24,32.1,,66.9,49.6,0.00G,,0,14.72,3907.46,155.35,37.96,217.04,1177.88,0.0,71.6,2247.79
476,75630,99999,2015-05-22,63.8,24,37.7,24,1016.2,24,1010.5,24,19.5,24,20.3,24,25.1,,72.3,54.3,0.00G,,0,17.67,3870.54,170.77,37.73,227.19,1229.25,-0.02,58.52,2147.15
477,75630,99999,2015-05-23,66.0,24,41.5,24,1012.0,24,1006.4,24,21.9,24,17.4,24,24.1,,75.0,57.4,0.00G,,0,18.89,3646.77,166.75,32.29,191.71,1127.98,0.0,56.58,2071.42
478,75630,99999,2015-05-24,67.5,24,45.7,24,1014.4,24,1008.8,24,32.0,24,7.3,24,12.0,,77.5,52.7,0.00G,,0,19.72,3445.12,165.56,7.15,172.33,1001.56,0.0,73.52,2024.98
479,75630,99999,2015-05-25,70.0,24,47.9,24,1012.9,24,1007.3,24,24.0,24,14.4,24,20.0,,80.2,60.3,0.00G,,0,21.11,3570.88,168.35,16.62,197.04,996.9,0.0,51.38,2140.6
480,75630,99999,2015-05-26,64.7,24,45.2,24,1013.2,24,1007.5,24,19.7,24,22.7,24,29.9,,73.8,57.4,0.00G,,0,18.17,3829.92,169.81,34.27,191.56,1075.08,0.0,47.27,2311.92
481,75630,99999,2015-05-27,64.8,24,41.0,24,1016.2,24,1010.5,24,22.0,24,19.5,24,24.1,,74.8,54.3,0.00G,,0,18.22,3865.44,169.35,32.46,220.58,1060.15,0.0,56.56,2326.4
482,75630,99999,2015-05-28,68.2,24,43.7,24,1017.1,24,1011.4,24,35.2,24,5.8,24,11.1,,83.3,55.4,0.00G,,0,20.11,3890.9,183.98,6.67,224.44,1045.75,0.0,75.69,2354.5
483,75630,99999,2015-05-29,66.1,24,52.2,24,1014.9,24,1009.3,24,21.8,24,5.1,24,9.9,,81.7,48.6,0.00G,,10000,18.94,3860.17,306.94,7.52,213.77,1074.6,0.0,66.94,2190.38
484,75630,99999,2015-05-30,70.8,24,51.6,24,1015.2,24,1009.6,24,21.5,24,5.3,24,11.1,,83.7,56.3,0.03G,,110000,21.56,3652.56,168.33,6.44,202.62,1040.65,0.0,82.33,2152.12
485,75630,99999,2015-05-31,69.6,24,49.8,24,1016.8,24,1011.2,24,35.3,24,5.2,24,9.9,,83.7,56.1,0.00G,,0,20.89,3432.56,166.44,4.06,206.29,877.85,0.0,85.85,2092.04
486,75630,99999,2015-06-01,68.2,24,53.8,24,1018.3,24,1012.6,24,30.0,24,3.3,24,9.9,,83.3,51.1,0.00G,,0,20.11,3858.88,301.12,0.48,198.29,1140.08,0.0,80.83,2138.02
487,75630,99999,2015-06-02,71.1,24,57.0,24,1019.8,24,1014.1,24,24.1,24,3.9,24,9.9,,86.7,55.9,0.00G,,0,21.72,3972.98,164.88,0.6,199.25,963.52,0.0,80.42,2564.29
488,75630,99999,2015-06-03,73.6,24,59.6,24,1021.4,24,1015.8,24,19.6,24,3.7,24,12.0,,91.0,57.9,0.00G,,0,23.11,4099.17,164.62,0.85,211.65,1087.31,0.0,88.6,2546.08
489,75630,99999,2015-06-04,74.5,24,58.6,24,1021.4,24,1015.8,24,19.3,24,3.5,24,9.9,,89.1,58.1,0.01G,,0,23.61,4099.75,164.46,0.92,207.46,1063.27,0.0,87.35,2576.33
490,75630,99999,2015-06-05,76.0,24,56.1,24,1020.2,24,1014.6,24,25.1,24,3.5,24,9.9,,91.2,59.5,0.00G,,0,24.44,4136.23,312.42,0.5,191.42,1167.48,0.0,80.35,2384.1
491,75630,99999,2015-06-06,78.2,24,54.4,24,1020.1,24,1014.6,24,31.2,24,3.7,24,11.1,,95.5,56.8,0.00G,,0,25.67,3918.27,164.67,0.73,193.44,1026.62,0.0,81.06,2451.73
492,75630,99999,2015-06-07,79.3,24,58.2,24,1020.1,24,1014.5,24,35.7,24,6.0,24,12.0,,93.0,65.1,0.00G,,0,26.28,3691.15,162.71,4.08,156.19,938.08,0.0,75.85,2354.27
493,75630,99999,2015-06-08,78.7,24,58.4,24,1015.8,24,1010.3,24,27.8,24,8.6,24,13.0,,91.8,66.7,0.00G,,0,25.94,4113.71,162.04,7.27,177.77,1119.58,0.0,63.73,2583.4
494,75630,99999,2015-06-09,73.1,24,57.8,24,1014.5,24,1009.0,24,28.7,24,6.9,24,14.0,,88.2,60.8,0.00G,,0,22.83,4037.92,159.96,5.25,153.42,1036.0,0.0,46.17,2636.98
495,75630,99999,2015-06-10,69.9,24,62.6,24,1016.8,24,1011.2,24,22.1,24,3.1,24,8.0,,82.4,60.8,0.09G,,0,21.06,4053.48,153.0,8.38,135.06,995.27,0.0,40.25,2721.5
496,75630,99999,2015-06-11,74.7,24,61.1,24,1014.5,24,1009.0,24,17.9,24,3.3,24,9.9,,89.8,59.2,0.47G,,0,23.72,4133.58,153.31,8.25,208.69,1016.21,0.0,51.19,2695.94
497,75630,99999,2015-06-12,66.3,24,60.2,24,1011.6,24,1006.0,24,19.6,24,8.1,24,17.1,,81.7,59.0,0.09G,,10000,19.06,4101.15,161.19,10.4,101.92,949.85,0.0,50.54,2827.17
498,75630,99999,2015-06-13,68.1,24,62.7,24,1012.0,24,1006.4,24,14.3,24,2.8,24,11.1,,83.3,56.7,1.85G,,100000,20.06,3776.25,162.67,3.42,144.02,1304.58,0.0,62.15,2099.25
499,75630,99999,2015-06-14,69.6,24,63.5,24,1010.5,24,1004.9,24,23.9,24,3.6,24,7.0,,78.6,63.5,0.78G,,10000,20.89,3566.52,161.0,1.23,146.71,1485.73,0.0,57.69,1713.9
500,75630,99999,2015-06-15,72.5,24,60.4,24,1013.6,24,1008.0,24,26.0,24,4.1,24,11.1,,84.2,63.3,0.29G,,10000,22.5,3933.85,158.08,3.35,197.54,1842.06,0.0,64.73,1668.0
501,75630,99999,2015-06-16,70.4,24,60.5,24,1015.4,24,1009.8,24,28.4,24,10.9,24,17.1,,81.5,63.9,0.04G,,10000,21.33,4021.77,158.46,9.65,135.06,1619.92,0.0,65.29,2033.46
502,75630,99999,2015-06-17,71.5,24,52.6,24,1016.3,24,1010.7,24,17.8,24,19.7,24,24.1,,79.7,64.6,0.06G,,0,21.94,4020.69,158.81,31.42,212.56,1700.1,0.0,73.1,1844.65
503,75630,99999,2015-06-18,74.0,24,51.7,24,1015.9,24,1010.3,24,21.4,24,18.5,24,22.0,,82.9,64.2,0.00G,,0,23.33,4096.02,409.04,31.71,217.0,1717.83,0.0,75.83,1644.56
504,75630,99999,2015-06-19,73.1,24,50.8,24,1013.8,24,1008.3,24,24.6,24,20.4,24,26.0,,79.5,67.8,0.00G,,0,22.83,4086.54,162.48,32.79,225.75,1730.44,0.0,77.5,1857.85
505,75630,99999,2015-06-20,72.0,24,46.0,24,1015.5,24,1009.9,24,20.1,24,20.8,24,25.1,,80.2,64.6,0.00G,,0,22.22,3807.5,151.9,37.58,227.48,1311.02,0.0,78.38,2001.0
506,75630,99999,2015-06-21,73.5,24,50.3,24,1016.9,24,1011.3,24,27.4,24,12.6,24,20.0,,83.7,63.9,0.00G,,0,23.06,3620.42,152.02,20.17,218.27,1194.52,0.0,76.04,1959.27
507,75630,99999,2015-06-22,73.0,24,57.0,24,1014.6,24,1009.0,24,33.5,24,4.2,24,9.9,,87.3,55.8,0.00G,,0,22.78,4070.15,149.35,2.62,215.85,1448.52,0.0,71.75,2182.08
508,75630,99999,2015-06-23,71.2,24,53.4,24,1012.0,24,1006.4,24,18.2,24,11.4,24,19.0,,82.0,58.6,0.00G,,0,21.78,4185.25,148.79,12.83,223.31,1271.69,0.0,73.79,2454.96
509,75630,99999,2015-06-24,71.9,24,49.4,24,1017.4,24,1011.8,24,25.7,24,10.5,24,22.9,,83.7,60.8,0.00G,,0,22.17,4127.08,201.6,14.69,221.79,1272.33,0.0,72.23,2344.46
510,75630,99999,2015-06-25,71.9,24,54.6,24,1021.0,24,1015.4,24,29.9,24,3.6,24,12.0,,86.9,54.7,0.00G,,0,22.17,4134.08,339.94,0.65,218.0,1214.67,0.0,76.46,2284.38
511,75630,99999,2015-06-26,75.2,24,54.7,24,1019.0,24,1013.4,24,34.2,24,3.5,24,8.0,,90.3,56.3,0.00G,,0,24.0,4157.33,149.42,3.25,218.21,1154.5,0.0,74.08,2557.9
512,75630,99999,2015-06-27,78.7,24,58.0,24,1017.1,24,1011.6,24,29.0,24,6.8,24,14.0,,94.1,59.2,0.00G,,0,25.94,3969.23,149.69,3.98,217.54,1069.25,0.0,73.0,2455.73
513,75630,99999,2015-06-28,80.0,24,55.2,24,1016.7,24,1011.1,24,33.1,24,9.1,24,19.0,,90.7,69.8,0.00G,,0,26.67,3786.48,143.81,10.35,221.83,895.23,0.0,68.02,2447.1
514,75630,99999,2015-06-29,79.8,24,55.5,24,1018.4,24,1012.9,24,36.6,24,4.8,24,11.1,,93.9,60.3,0.00G,,0,26.56,4210.5,760.98,4.77,210.73,983.17,0.0,62.27,2188.69
515,75630,99999,2015-06-30,77.4,24,61.3,24,1018.4,24,1012.9,24,28.6,24,4.5,24,11.1,,91.8,62.2,0.00G,,0,25.22,4308.54,644.04,2.73,212.19,924.08,0.0,61.15,2464.29
516,75630,99999,2015-07-01,77.3,24,61.1,24,1019.3,24,1013.8,24,24.6,24,4.2,24,12.0,,90.5,62.6,0.00G,,0,25.17,4363.1,785.25,3.23,217.15,852.0,0.0,61.25,2444.08
517,75630,99999,2015-07-02,78.1,24,60.6,24,1021.9,24,1016.3,24,26.0,24,3.3,24,9.9,,93.9,62.1,0.00G,,0,25.61,4443.67,573.29,0.27,208.69,837.46,0.0,55.77,2768.06
518,75630,99999,2015-07-03,80.9,24,61.1,24,1022.9,24,1017.4,24,27.4,24,3.9,24,9.9,,95.9,65.8,0.00G,,0,27.17,4531.88,427.02,0.98,195.33,1002.46,0.0,45.98,2860.19
519,75630,99999,2015-07-04,81.5,24,60.4,24,1021.6,24,1016.1,24,31.5,24,3.4,24,8.9,,97.5,65.7,0.00G,,0,27.5,4325.58,167.52,0.44,205.0,885.92,0.0,60.42,3006.15
520,75630,99999,2015-07-05,81.2,24,61.7,24,1018.3,24,1012.8,24,29.2,24,5.1,24,11.1,,96.3,65.5,0.00G,,0,27.33,4131.29,155.79,7.48,203.73,776.5,0.0,60.58,2927.15
521,75630,99999,2015-07-06,80.9,24,63.8,24,1017.6,24,1012.1,24,21.7,24,3.5,24,9.9,,97.5,64.9,0.00G,,0,27.17,4651.77,724.35,1.54,204.81,955.1,0.0,60.67,2705.1
522,75630,99999,2015-07-07,80.1,24,67.0,24,1015.1,24,1009.6,24,14.0,24,4.5,24,12.0,,95.4,65.5,0.00G,,0,26.72,4780.77,721.77,10.35,209.12,954.08,0.0,69.94,2815.62
523,75630,99999,2015-07-08,78.7,24,57.5,24,1013.6,24,1008.1,24,12.5,24,13.3,24,22.0,,90.0,68.7,0.00G,,0,25.94,4754.69,180.31,15.48,212.46,952.35,0.0,76.58,3317.42
